Kode Provinsi,Nama Provinsi,Komoditas,Tahun,Bulan,Harga
96,Papua Barat Daya,Tepung Terigu Curah,2024,Juli,"Rp12,192"
93,Papua Selatan,Tepung Terigu Curah,2024,Juli,"Rp12,800"
94,Papua Tengah,Tepung Terigu Curah,2024,Juli,"Rp13,165"
95,Papua Pegunungan ,Tepung Terigu Curah,2024,Juli,"Rp10,000"
11,Aceh,Tepung Terigu Kemasan,2024,Juli,"Rp15,064"
12,Sumatera Utara,Tepung Terigu Kemasan,2024,Juli,"Rp14,281"
13,Sumatera Barat,Tepung Terigu Kemasan,2024,Juli,"Rp13,644"
14,Riau,Tepung Terigu Kemasan,2024,Juli,"Rp14,241"
15,Jambi,Tepung Terigu Kemasan,2024,Juli,"Rp13,265"
16,Sumatera Selatan,Tepung Terigu Kemasan,2024,Juli,"Rp12,936"
17,Bengkulu,Tepung Terigu Kemasan,2024,Juli,"Rp14,137"
18,Lampung,Tepung Terigu Kemasan,2024,Juli,"Rp13,252"
19,Kepulauan Bangka Belitung,Tepung Terigu Kemasan,2024,Juli,"Rp13,581"
21,Kepulauan Riau,Tepung Terigu Kemasan,2024,Juli,"Rp13,160"
31,DKI Jakarta,Tepung Terigu Kemasan,2024,Juli,"Rp12,892"
32,Jawa Barat,Tepung Terigu Kemasan,2024,Juli,"Rp12,836"
33,Jawa Tengah,Tepung Terigu Kemasan,2024,Juli,"Rp12,200"
34,DI Yogyakarta,Tepung Terigu Kemasan,2024,Juli,"Rp11,368"
35,Jawa Timur,Tepung Terigu Kemasan,2024,Juli,"Rp11,956"
36,Banten,Tepung Terigu Kemasan,2024,Juli,"Rp12,595"
51,Bali,Tepung Terigu Kemasan,2024,Juli,"Rp12,011"
52,Nusa Tenggara Barat,Tepung Terigu Kemasan,2024,Juli,"Rp13,377"
53,Nusa Tenggara Timur,Tepung Terigu Kemasan,2024,Juli,"Rp13,962"
61,Kalimantan Barat,Tepung Terigu Kemasan,2024,Juli,"Rp13,917"
62,Kalimantan Tengah,Tepung Terigu Kemasan,2024,Juli,"Rp13,605"
63,Kalimantan Selatan,Tepung Terigu Kemasan,2024,Juli,"Rp13,345"
64,Kalimantan Timur,Tepung Terigu Kemasan,2024,Juli,"Rp14,273"
65,Kalimantan Utara,Tepung Terigu Kemasan,2024,Juli,"Rp13,568"
71,Sulawesi Utara,Tepung Terigu Kemasan,2024,Juli,"Rp13,190"
72,Sulawesi Tengah,Tepung Terigu Kemasan,2024,Juli,"Rp13,003"
73,Sulawesi Selatan,Tepung Terigu Kemasan,2024,Juli,"Rp11,438"
74,Sulawesi Tenggara,Tepung Terigu Kemasan,2024,Juli,"Rp12,981"
75,Gorontalo,Tepung Terigu Kemasan,2024,Juli,"Rp12,488"
76,Sulawesi Barat,Tepung Terigu Kemasan,2024,Juli,"Rp11,371"
81,Maluku,Tepung Terigu Kemasan,2024,Juli,"Rp14,181"
82,Maluku Utara,Tepung Terigu Kemasan,2024,Juli,"Rp15,146"
92,Papua Barat,Tepung Terigu Kemasan,2024,Juli,"Rp15,880"
91,Papua,Tepung Terigu Kemasan,2024,Juli,"Rp16,208"
96,Papua Barat Daya,Tepung Terigu Kemasan,2024,Juli,"Rp16,279"
93,Papua Selatan,Tepung Terigu Kemasan,2024,Juli,"Rp15,700"
94,Papua Tengah,Tepung Terigu Kemasan,2024,Juli,"Rp26,291"
95,Papua Pegunungan ,Tepung Terigu Kemasan,2024,Juli,"Rp29,681"
11,Aceh,Jagung Tingkat Peternak,2024,Juli,"Rp7,129"
12,Sumatera Utara,Jagung Tingkat Peternak,2024,Juli,"Rp5,870"
13,Sumatera Barat,Jagung Tingkat Peternak,2024,Juli,"Rp5,064"
14,Riau,Jagung Tingkat Peternak,2024,Juli,"Rp5,950"
15,Jambi,Jagung Tingkat Peternak,2024,Juli,-
16,Sumatera Selatan,Jagung Tingkat Peternak,2024,Juli,"Rp5,348"
17,Bengkulu,Jagung Tingkat Peternak,2024,Juli,-
18,Lampung,Jagung Tingkat Peternak,2024,Juli,"Rp4,773"
19,Kepulauan Bangka Belitung,Jagung Tingkat Peternak,2024,Juli,-
21,Kepulauan Riau,Jagung Tingkat Peternak,2024,Juli,"Rp6,861"
31,DKI Jakarta,Jagung Tingkat Peternak,2024,Juli,-
32,Jawa Barat,Jagung Tingkat Peternak,2024,Juli,"Rp5,392"
33,Jawa Tengah,Jagung Tingkat Peternak,2024,Juli,"Rp4,836"
34,DI Yogyakarta,Jagung Tingkat Peternak,2024,Juli,"Rp4,779"
35,Jawa Timur,Jagung Tingkat Peternak,2024,Juli,"Rp5,169"
36,Banten,Jagung Tingkat Peternak,2024,Juli,"Rp7,357"
51,Bali,Jagung Tingkat Peternak,2024,Juli,"Rp5,632"
52,Nusa Tenggara Barat,Jagung Tingkat Peternak,2024,Juli,"Rp4,053"
53,Nusa Tenggara Timur,Jagung Tingkat Peternak,2024,Juli,"Rp7,001"
61,Kalimantan Barat,Jagung Tingkat Peternak,2024,Juli,"Rp5,722"
62,Kalimantan Tengah,Jagung Tingkat Peternak,2024,Juli,"Rp6,773"
63,Kalimantan Selatan,Jagung Tingkat Peternak,2024,Juli,"Rp7,865"
64,Kalimantan Timur,Jagung Tingkat Peternak,2024,Juli,"Rp8,071"
65,Kalimantan Utara,Jagung Tingkat Peternak,2024,Juli,"Rp7,000"
71,Sulawesi Utara,Jagung Tingkat Peternak,2024,Juli,"Rp5,033"
72,Sulawesi Tengah,Jagung Tingkat Peternak,2024,Juli,"Rp6,002"
73,Sulawesi Selatan,Jagung Tingkat Peternak,2024,Juli,"Rp5,269"
74,Sulawesi Tenggara,Jagung Tingkat Peternak,2024,Juli,"Rp5,463"
75,Gorontalo,Jagung Tingkat Peternak,2024,Juli,-
76,Sulawesi Barat,Jagung Tingkat Peternak,2024,Juli,"Rp5,177"
81,Maluku,Jagung Tingkat Peternak,2024,Juli,"Rp8,016"
82,Maluku Utara,Jagung Tingkat Peternak,2024,Juli,"Rp9,472"
92,Papua Barat,Jagung Tingkat Peternak,2024,Juli,"Rp8,867"
91,Papua,Jagung Tingkat Peternak,2024,Juli,"Rp7,432"
96,Papua Barat Daya,Jagung Tingkat Peternak,2024,Juli,"Rp8,643"
93,Papua Selatan,Jagung Tingkat Peternak,2024,Juli,"Rp8,250"
94,Papua Tengah,Jagung Tingkat Peternak,2024,Juli,"Rp6,966"
95,Papua Pegunungan ,Jagung Tingkat Peternak,2024,Juli,"Rp10,211"
11,Aceh,Ikan Kembung,2024,Juli,"Rp43,861"
12,Sumatera Utara,Ikan Kembung,2024,Juli,"Rp41,853"
13,Sumatera Barat,Ikan Kembung,2024,Juli,"Rp50,287"
14,Riau,Ikan Kembung,2024,Juli,"Rp37,384"
15,Jambi,Ikan Kembung,2024,Juli,"Rp35,244"
16,Sumatera Selatan,Ikan Kembung,2024,Juli,"Rp32,387"
17,Bengkulu,Ikan Kembung,2024,Juli,"Rp47,175"
18,Lampung,Ikan Kembung,2024,Juli,"Rp32,024"
19,Kepulauan Bangka Belitung,Ikan Kembung,2024,Juli,"Rp41,543"
21,Kepulauan Riau,Ikan Kembung,2024,Juli,"Rp36,379"
31,DKI Jakarta,Ikan Kembung,2024,Juli,"Rp34,529"
32,Jawa Barat,Ikan Kembung,2024,Juli,"Rp39,788"
33,Jawa Tengah,Ikan Kembung,2024,Juli,"Rp31,960"
34,DI Yogyakarta,Ikan Kembung,2024,Juli,"Rp37,118"
35,Jawa Timur,Ikan Kembung,2024,Juli,"Rp33,638"
36,Banten,Ikan Kembung,2024,Juli,"Rp36,439"
51,Bali,Ikan Kembung,2024,Juli,"Rp37,004"
52,Nusa Tenggara Barat,Ikan Kembung,2024,Juli,"Rp42,952"
53,Nusa Tenggara Timur,Ikan Kembung,2024,Juli,"Rp39,367"
61,Kalimantan Barat,Ikan Kembung,2024,Juli,"Rp41,721"
62,Kalimantan Tengah,Ikan Kembung,2024,Juli,"Rp44,913"
63,Kalimantan Selatan,Ikan Kembung,2024,Juli,"Rp42,160"
64,Kalimantan Timur,Ikan Kembung,2024,Juli,"Rp41,182"
65,Kalimantan Utara,Ikan Kembung,2024,Juli,"Rp37,021"
71,Sulawesi Utara,Ikan Kembung,2024,Juli,"Rp25,776"
72,Sulawesi Tengah,Ikan Kembung,2024,Juli,"Rp32,111"
73,Sulawesi Selatan,Ikan Kembung,2024,Juli,"Rp42,669"
74,Sulawesi Tenggara,Ikan Kembung,2024,Juli,"Rp35,481"
75,Gorontalo,Ikan Kembung,2024,Juli,"Rp26,449"
76,Sulawesi Barat,Ikan Kembung,2024,Juli,"Rp35,698"
81,Maluku,Ikan Kembung,2024,Juli,"Rp26,941"
82,Maluku Utara,Ikan Kembung,2024,Juli,"Rp37,254"
92,Papua Barat,Ikan Kembung,2024,Juli,"Rp46,605"
91,Papua,Ikan Kembung,2024,Juli,"Rp55,862"
96,Papua Barat Daya,Ikan Kembung,2024,Juli,"Rp35,917"
93,Papua Selatan,Ikan Kembung,2024,Juli,"Rp44,000"
94,Papua Tengah,Ikan Kembung,2024,Juli,"Rp54,708"
95,Papua Pegunungan ,Ikan Kembung,2024,Juli,"Rp87,650"
11,Aceh,Ikan Tongkol,2024,Juli,"Rp28,158"
12,Sumatera Utara,Ikan Tongkol,2024,Juli,"Rp32,670"
13,Sumatera Barat,Ikan Tongkol,2024,Juli,"Rp38,355"
14,Riau,Ikan Tongkol,2024,Juli,"Rp31,360"
15,Jambi,Ikan Tongkol,2024,Juli,"Rp27,750"
16,Sumatera Selatan,Ikan Tongkol,2024,Juli,"Rp27,615"
17,Bengkulu,Ikan Tongkol,2024,Juli,"Rp24,664"
18,Lampung,Ikan Tongkol,2024,Juli,"Rp28,800"
19,Kepulauan Bangka Belitung,Ikan Tongkol,2024,Juli,"Rp28,921"
21,Kepulauan Riau,Ikan Tongkol,2024,Juli,"Rp27,607"
31,DKI Jakarta,Ikan Tongkol,2024,Juli,"Rp35,132"
32,Jawa Barat,Ikan Tongkol,2024,Juli,"Rp36,449"
33,Jawa Tengah,Ikan Tongkol,2024,Juli,"Rp31,238"
34,DI Yogyakarta,Ikan Tongkol,2024,Juli,"Rp33,570"
35,Jawa Timur,Ikan Tongkol,2024,Juli,"Rp30,471"
36,Banten,Ikan Tongkol,2024,Juli,"Rp33,672"
51,Bali,Ikan Tongkol,2024,Juli,"Rp26,355"
52,Nusa Tenggara Barat,Ikan Tongkol,2024,Juli,"Rp23,812"
53,Nusa Tenggara Timur,Ikan Tongkol,2024,Juli,"Rp36,955"
61,Kalimantan Barat,Ikan Tongkol,2024,Juli,"Rp40,677"
62,Kalimantan Tengah,Ikan Tongkol,2024,Juli,"Rp37,947"
63,Kalimantan Selatan,Ikan Tongkol,2024,Juli,"Rp34,225"
64,Kalimantan Timur,Ikan Tongkol,2024,Juli,"Rp31,240"
65,Kalimantan Utara,Ikan Tongkol,2024,Juli,"Rp32,004"
71,Sulawesi Utara,Ikan Tongkol,2024,Juli,"Rp28,234"
72,Sulawesi Tengah,Ikan Tongkol,2024,Juli,"Rp29,746"
73,Sulawesi Selatan,Ikan Tongkol,2024,Juli,"Rp34,893"
74,Sulawesi Tenggara,Ikan Tongkol,2024,Juli,"Rp31,480"
75,Gorontalo,Ikan Tongkol,2024,Juli,"Rp27,285"
76,Sulawesi Barat,Ikan Tongkol,2024,Juli,"Rp24,779"
81,Maluku,Ikan Tongkol,2024,Juli,"Rp28,389"
82,Maluku Utara,Ikan Tongkol,2024,Juli,"Rp35,127"
92,Papua Barat,Ikan Tongkol,2024,Juli,"Rp48,129"
91,Papua,Ikan Tongkol,2024,Juli,"Rp46,836"
96,Papua Barat Daya,Ikan Tongkol,2024,Juli,"Rp37,160"
93,Papua Selatan,Ikan Tongkol,2024,Juli,"Rp42,069"
94,Papua Tengah,Ikan Tongkol,2024,Juli,"Rp66,927"
95,Papua Pegunungan ,Ikan Tongkol,2024,Juli,"Rp97,059"
11,Aceh,Ikan Bandeng,2024,Juli,"Rp34,880"
12,Sumatera Utara,Ikan Bandeng,2024,Juli,"Rp35,512"
13,Sumatera Barat,Ikan Bandeng,2024,Juli,"Rp33,107"
14,Riau,Ikan Bandeng,2024,Juli,"Rp30,582"
15,Jambi,Ikan Bandeng,2024,Juli,"Rp30,199"
16,Sumatera Selatan,Ikan Bandeng,2024,Juli,"Rp27,287"
17,Bengkulu,Ikan Bandeng,2024,Juli,-
18,Lampung,Ikan Bandeng,2024,Juli,"Rp27,366"
19,Kepulauan Bangka Belitung,Ikan Bandeng,2024,Juli,"Rp26,892"
21,Kepulauan Riau,Ikan Bandeng,2024,Juli,"Rp36,128"
31,DKI Jakarta,Ikan Bandeng,2024,Juli,"Rp40,519"
32,Jawa Barat,Ikan Bandeng,2024,Juli,"Rp37,382"
33,Jawa Tengah,Ikan Bandeng,2024,Juli,"Rp32,933"
34,DI Yogyakarta,Ikan Bandeng,2024,Juli,"Rp38,293"
35,Jawa Timur,Ikan Bandeng,2024,Juli,"Rp32,895"
36,Banten,Ikan Bandeng,2024,Juli,"Rp32,965"
51,Bali,Ikan Bandeng,2024,Juli,"Rp37,014"
52,Nusa Tenggara Barat,Ikan Bandeng,2024,Juli,"Rp38,638"
53,Nusa Tenggara Timur,Ikan Bandeng,2024,Juli,"Rp53,255"
61,Kalimantan Barat,Ikan Bandeng,2024,Juli,"Rp34,348"
62,Kalimantan Tengah,Ikan Bandeng,2024,Juli,"Rp30,942"
63,Kalimantan Selatan,Ikan Bandeng,2024,Juli,"Rp27,293"
64,Kalimantan Timur,Ikan Bandeng,2024,Juli,"Rp30,554"
65,Kalimantan Utara,Ikan Bandeng,2024,Juli,"Rp23,338"
71,Sulawesi Utara,Ikan Bandeng,2024,Juli,"Rp37,859"
72,Sulawesi Tengah,Ikan Bandeng,2024,Juli,"Rp29,560"
73,Sulawesi Selatan,Ikan Bandeng,2024,Juli,"Rp31,027"
74,Sulawesi Tenggara,Ikan Bandeng,2024,Juli,"Rp32,377"
75,Gorontalo,Ikan Bandeng,2024,Juli,"Rp27,090"
76,Sulawesi Barat,Ikan Bandeng,2024,Juli,"Rp30,470"
81,Maluku,Ikan Bandeng,2024,Juli,"Rp20,000"
82,Maluku Utara,Ikan Bandeng,2024,Juli,"Rp42,200"
92,Papua Barat,Ikan Bandeng,2024,Juli,"Rp51,169"
91,Papua,Ikan Bandeng,2024,Juli,"Rp57,606"
96,Papua Barat Daya,Ikan Bandeng,2024,Juli,"Rp56,454"
93,Papua Selatan,Ikan Bandeng,2024,Juli,"Rp42,000"
94,Papua Tengah,Ikan Bandeng,2024,Juli,"Rp65,642"
95,Papua Pegunungan ,Ikan Bandeng,2024,Juli,"Rp93,310"
11,Aceh,Garam Konsumsi,2024,Juli,"Rp14,787"
12,Sumatera Utara,Garam Konsumsi,2024,Juli,"Rp12,508"
13,Sumatera Barat,Garam Konsumsi,2024,Juli,"Rp16,142"
14,Riau,Garam Konsumsi,2024,Juli,"Rp11,657"
15,Jambi,Garam Konsumsi,2024,Juli,"Rp12,269"
16,Sumatera Selatan,Garam Konsumsi,2024,Juli,"Rp11,467"
17,Bengkulu,Garam Konsumsi,2024,Juli,"Rp13,695"
18,Lampung,Garam Konsumsi,2024,Juli,"Rp14,723"
19,Kepulauan Bangka Belitung,Garam Konsumsi,2024,Juli,"Rp9,758"
21,Kepulauan Riau,Garam Konsumsi,2024,Juli,"Rp11,442"
31,DKI Jakarta,Garam Konsumsi,2024,Juli,"Rp11,802"
32,Jawa Barat,Garam Konsumsi,2024,Juli,"Rp10,532"
33,Jawa Tengah,Garam Konsumsi,2024,Juli,"Rp11,730"
34,DI Yogyakarta,Garam Konsumsi,2024,Juli,"Rp11,791"
35,Jawa Timur,Garam Konsumsi,2024,Juli,"Rp9,607"
36,Banten,Garam Konsumsi,2024,Juli,"Rp10,986"
51,Bali,Garam Konsumsi,2024,Juli,"Rp11,995"
52,Nusa Tenggara Barat,Garam Konsumsi,2024,Juli,"Rp10,480"
53,Nusa Tenggara Timur,Garam Konsumsi,2024,Juli,"Rp12,156"
61,Kalimantan Barat,Garam Konsumsi,2024,Juli,"Rp13,184"
62,Kalimantan Tengah,Garam Konsumsi,2024,Juli,"Rp10,360"
63,Kalimantan Selatan,Garam Konsumsi,2024,Juli,"Rp9,894"
64,Kalimantan Timur,Garam Konsumsi,2024,Juli,"Rp11,839"
65,Kalimantan Utara,Garam Konsumsi,2024,Juli,"Rp11,427"
71,Sulawesi Utara,Garam Konsumsi,2024,Juli,"Rp11,907"
72,Sulawesi Tengah,Garam Konsumsi,2024,Juli,"Rp10,700"
73,Sulawesi Selatan,Garam Konsumsi,2024,Juli,"Rp9,827"
74,Sulawesi Tenggara,Garam Konsumsi,2024,Juli,"Rp11,933"
75,Gorontalo,Garam Konsumsi,2024,Juli,"Rp10,474"
76,Sulawesi Barat,Garam Konsumsi,2024,Juli,"Rp11,041"
81,Maluku,Garam Konsumsi,2024,Juli,"Rp15,260"
82,Maluku Utara,Garam Konsumsi,2024,Juli,"Rp13,836"
92,Papua Barat,Garam Konsumsi,2024,Juli,"Rp9,966"
91,Papua,Garam Konsumsi,2024,Juli,"Rp13,814"
96,Papua Barat Daya,Garam Konsumsi,2024,Juli,"Rp10,926"
93,Papua Selatan,Garam Konsumsi,2024,Juli,"Rp11,034"
94,Papua Tengah,Garam Konsumsi,2024,Juli,"Rp22,078"
95,Papua Pegunungan ,Garam Konsumsi,2024,Juli,"Rp21,292"
11,Aceh,Beras SPHP,2024,Agustus,"Rp12,931"
12,Sumatera Utara,Beras SPHP,2024,Agustus,"Rp12,755"
13,Sumatera Barat,Beras SPHP,2024,Agustus,"Rp12,939"
14,Riau,Beras SPHP,2024,Agustus,"Rp13,091"
15,Jambi,Beras SPHP,2024,Agustus,"Rp12,599"
16,Sumatera Selatan,Beras SPHP,2024,Agustus,"Rp12,516"
17,Bengkulu,Beras SPHP,2024,Agustus,"Rp12,830"
18,Lampung,Beras SPHP,2024,Agustus,"Rp12,202"
19,Kepulauan Bangka Belitung,Beras SPHP,2024,Agustus,"Rp12,651"
21,Kepulauan Riau,Beras SPHP,2024,Agustus,"Rp12,858"
31,DKI Jakarta,Beras SPHP,2024,Agustus,-
32,Jawa Barat,Beras SPHP,2024,Agustus,"Rp12,358"
33,Jawa Tengah,Beras SPHP,2024,Agustus,"Rp12,179"
34,DI Yogyakarta,Beras SPHP,2024,Agustus,"Rp12,339"
35,Jawa Timur,Beras SPHP,2024,Agustus,"Rp12,041"
36,Banten,Beras SPHP,2024,Agustus,"Rp12,406"
51,Bali,Beras SPHP,2024,Agustus,"Rp12,182"
52,Nusa Tenggara Barat,Beras SPHP,2024,Agustus,"Rp12,288"
53,Nusa Tenggara Timur,Beras SPHP,2024,Agustus,"Rp12,917"
61,Kalimantan Barat,Beras SPHP,2024,Agustus,"Rp13,011"
62,Kalimantan Tengah,Beras SPHP,2024,Agustus,"Rp13,152"
63,Kalimantan Selatan,Beras SPHP,2024,Agustus,"Rp12,847"
64,Kalimantan Timur,Beras SPHP,2024,Agustus,"Rp12,628"
65,Kalimantan Utara,Beras SPHP,2024,Agustus,"Rp13,090"
71,Sulawesi Utara,Beras SPHP,2024,Agustus,"Rp12,484"
72,Sulawesi Tengah,Beras SPHP,2024,Agustus,"Rp12,218"
73,Sulawesi Selatan,Beras SPHP,2024,Agustus,"Rp12,184"
74,Sulawesi Tenggara,Beras SPHP,2024,Agustus,"Rp12,350"
75,Gorontalo,Beras SPHP,2024,Agustus,"Rp12,475"
76,Sulawesi Barat,Beras SPHP,2024,Agustus,"Rp12,040"
81,Maluku,Beras SPHP,2024,Agustus,"Rp13,590"
82,Maluku Utara,Beras SPHP,2024,Agustus,"Rp13,377"
92,Papua Barat,Beras SPHP,2024,Agustus,"Rp13,000"
91,Papua,Beras SPHP,2024,Agustus,"Rp13,937"
96,Papua Barat Daya,Beras SPHP,2024,Agustus,"Rp13,555"
93,Papua Selatan,Beras SPHP,2024,Agustus,"Rp13,391"
94,Papua Tengah,Beras SPHP,2024,Agustus,"Rp13,527"
95,Papua Pegunungan,Beras SPHP,2024,Agustus,"Rp15,000"
11,Aceh,Beras Premium,2024,Agustus,"Rp14,672"
12,Sumatera Utara,Beras Premium,2024,Agustus,"Rp15,451"
13,Sumatera Barat,Beras Premium,2024,Agustus,"Rp17,470"
14,Riau,Beras Premium,2024,Agustus,"Rp16,108"
15,Jambi,Beras Premium,2024,Agustus,"Rp14,824"
16,Sumatera Selatan,Beras Premium,2024,Agustus,"Rp14,062"
17,Bengkulu,Beras Premium,2024,Agustus,"Rp15,535"
18,Lampung,Beras Premium,2024,Agustus,"Rp14,552"
19,Kepulauan Bangka Belitung,Beras Premium,2024,Agustus,"Rp15,990"
21,Kepulauan Riau,Beras Premium,2024,Agustus,"Rp16,232"
31,DKI Jakarta,Beras Premium,2024,Agustus,"Rp15,781"
32,Jawa Barat,Beras Premium,2024,Agustus,"Rp14,895"
33,Jawa Tengah,Beras Premium,2024,Agustus,"Rp14,891"
34,DI Yogyakarta,Beras Premium,2024,Agustus,"Rp14,361"
35,Jawa Timur,Beras Premium,2024,Agustus,"Rp14,586"
36,Banten,Beras Premium,2024,Agustus,"Rp14,989"
51,Bali,Beras Premium,2024,Agustus,"Rp15,569"
52,Nusa Tenggara Barat,Beras Premium,2024,Agustus,"Rp14,673"
53,Nusa Tenggara Timur,Beras Premium,2024,Agustus,"Rp15,656"
61,Kalimantan Barat,Beras Premium,2024,Agustus,"Rp17,237"
62,Kalimantan Tengah,Beras Premium,2024,Agustus,"Rp17,433"
63,Kalimantan Selatan,Beras Premium,2024,Agustus,"Rp16,413"
64,Kalimantan Timur,Beras Premium,2024,Agustus,"Rp17,408"
65,Kalimantan Utara,Beras Premium,2024,Agustus,"Rp17,341"
71,Sulawesi Utara,Beras Premium,2024,Agustus,"Rp15,091"
72,Sulawesi Tengah,Beras Premium,2024,Agustus,"Rp15,664"
73,Sulawesi Selatan,Beras Premium,2024,Agustus,"Rp14,583"
74,Sulawesi Tenggara,Beras Premium,2024,Agustus,"Rp14,733"
75,Gorontalo,Beras Premium,2024,Agustus,"Rp15,429"
76,Sulawesi Barat,Beras Premium,2024,Agustus,"Rp14,430"
81,Maluku,Beras Premium,2024,Agustus,"Rp17,619"
82,Maluku Utara,Beras Premium,2024,Agustus,"Rp18,084"
92,Papua Barat,Beras Premium,2024,Agustus,"Rp18,343"
91,Papua,Beras Premium,2024,Agustus,"Rp18,017"
96,Papua Barat Daya,Beras Premium,2024,Agustus,"Rp18,039"
93,Papua Selatan,Beras Premium,2024,Agustus,"Rp16,522"
94,Papua Tengah,Beras Premium,2024,Agustus,"Rp19,142"
95,Papua Pegunungan,Beras Premium,2024,Agustus,"Rp20,000"
11,Aceh,Beras Medium,2024,Agustus,"Rp13,466"
12,Sumatera Utara,Beras Medium,2024,Agustus,"Rp14,066"
13,Sumatera Barat,Beras Medium,2024,Agustus,"Rp15,133"
14,Riau,Beras Medium,2024,Agustus,"Rp13,857"
15,Jambi,Beras Medium,2024,Agustus,"Rp13,020"
16,Sumatera Selatan,Beras Medium,2024,Agustus,"Rp12,453"
17,Bengkulu,Beras Medium,2024,Agustus,"Rp13,728"
18,Lampung,Beras Medium,2024,Agustus,"Rp12,976"
19,Kepulauan Bangka Belitung,Beras Medium,2024,Agustus,"Rp14,080"
21,Kepulauan Riau,Beras Medium,2024,Agustus,"Rp14,082"
31,DKI Jakarta,Beras Medium,2024,Agustus,"Rp13,805"
32,Jawa Barat,Beras Medium,2024,Agustus,"Rp12,932"
33,Jawa Tengah,Beras Medium,2024,Agustus,"Rp13,106"
34,DI Yogyakarta,Beras Medium,2024,Agustus,"Rp12,964"
35,Jawa Timur,Beras Medium,2024,Agustus,"Rp12,589"
36,Banten,Beras Medium,2024,Agustus,"Rp12,785"
51,Bali,Beras Medium,2024,Agustus,"Rp13,995"
52,Nusa Tenggara Barat,Beras Medium,2024,Agustus,"Rp12,813"
53,Nusa Tenggara Timur,Beras Medium,2024,Agustus,"Rp13,310"
61,Kalimantan Barat,Beras Medium,2024,Agustus,"Rp14,735"
62,Kalimantan Tengah,Beras Medium,2024,Agustus,"Rp14,143"
63,Kalimantan Selatan,Beras Medium,2024,Agustus,"Rp13,042"
64,Kalimantan Timur,Beras Medium,2024,Agustus,"Rp15,709"
65,Kalimantan Utara,Beras Medium,2024,Agustus,"Rp15,567"
71,Sulawesi Utara,Beras Medium,2024,Agustus,"Rp13,846"
72,Sulawesi Tengah,Beras Medium,2024,Agustus,"Rp13,557"
73,Sulawesi Selatan,Beras Medium,2024,Agustus,"Rp12,656"
74,Sulawesi Tenggara,Beras Medium,2024,Agustus,"Rp13,294"
75,Gorontalo,Beras Medium,2024,Agustus,"Rp13,483"
76,Sulawesi Barat,Beras Medium,2024,Agustus,"Rp13,038"
81,Maluku,Beras Medium,2024,Agustus,"Rp14,655"
82,Maluku Utara,Beras Medium,2024,Agustus,"Rp15,909"
92,Papua Barat,Beras Medium,2024,Agustus,"Rp15,746"
91,Papua,Beras Medium,2024,Agustus,"Rp15,621"
96,Papua Barat Daya,Beras Medium,2024,Agustus,"Rp15,963"
93,Papua Selatan,Beras Medium,2024,Agustus,"Rp15,022"
94,Papua Tengah,Beras Medium,2024,Agustus,"Rp16,454"
95,Papua Pegunungan,Beras Medium,2024,Agustus,"Rp18,000"
11,Aceh,Kedelai Biji Kering,2024,Agustus,"Rp11,967"
12,Sumatera Utara,Kedelai Biji Kering,2024,Agustus,"Rp11,773"
13,Sumatera Barat,Kedelai Biji Kering,2024,Agustus,"Rp12,424"
14,Riau,Kedelai Biji Kering,2024,Agustus,"Rp11,974"
15,Jambi,Kedelai Biji Kering,2024,Agustus,"Rp12,413"
16,Sumatera Selatan,Kedelai Biji Kering,2024,Agustus,"Rp10,954"
17,Bengkulu,Kedelai Biji Kering,2024,Agustus,"Rp11,708"
18,Lampung,Kedelai Biji Kering,2024,Agustus,"Rp11,436"
19,Kepulauan Bangka Belitung,Kedelai Biji Kering,2024,Agustus,"Rp12,105"
21,Kepulauan Riau,Kedelai Biji Kering,2024,Agustus,"Rp12,877"
31,DKI Jakarta,Kedelai Biji Kering,2024,Agustus,"Rp12,000"
32,Jawa Barat,Kedelai Biji Kering,2024,Agustus,"Rp11,113"
33,Jawa Tengah,Kedelai Biji Kering,2024,Agustus,"Rp10,458"
34,DI Yogyakarta,Kedelai Biji Kering,2024,Agustus,"Rp10,646"
35,Jawa Timur,Kedelai Biji Kering,2024,Agustus,"Rp10,698"
36,Banten,Kedelai Biji Kering,2024,Agustus,"Rp12,861"
51,Bali,Kedelai Biji Kering,2024,Agustus,"Rp11,122"
52,Nusa Tenggara Barat,Kedelai Biji Kering,2024,Agustus,"Rp12,434"
53,Nusa Tenggara Timur,Kedelai Biji Kering,2024,Agustus,"Rp13,083"
61,Kalimantan Barat,Kedelai Biji Kering,2024,Agustus,"Rp12,270"
62,Kalimantan Tengah,Kedelai Biji Kering,2024,Agustus,"Rp12,609"
63,Kalimantan Selatan,Kedelai Biji Kering,2024,Agustus,"Rp12,051"
64,Kalimantan Timur,Kedelai Biji Kering,2024,Agustus,"Rp11,917"
65,Kalimantan Utara,Kedelai Biji Kering,2024,Agustus,"Rp12,564"
71,Sulawesi Utara,Kedelai Biji Kering,2024,Agustus,"Rp11,829"
72,Sulawesi Tengah,Kedelai Biji Kering,2024,Agustus,"Rp13,051"
73,Sulawesi Selatan,Kedelai Biji Kering,2024,Agustus,"Rp12,126"
74,Sulawesi Tenggara,Kedelai Biji Kering,2024,Agustus,"Rp12,872"
75,Gorontalo,Kedelai Biji Kering,2024,Agustus,"Rp11,889"
76,Sulawesi Barat,Kedelai Biji Kering,2024,Agustus,"Rp13,707"
